Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,37300.00,-,-,-,2686.35,2686.35,3612.95,-,-,-,50.00,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,33500.00,7199.00,7272.00,7199.00,7272.00,7272.00,7272.00,22.00,-,-184.25,1375.00,300.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,40000.00,789.15,1060.05,766.65,1029.10,1020.90,1029.10,284.00,0.03,-2839.97,5125.00,200.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,36500.00,-,-,-,3129.40,-,4276.95,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,37000.00,-,-,-,2727.80,-,3797.45,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,38000.00,2680.00,2934.60,2680.00,2870.55,2895.00,2870.55,1121.00,0.11,-10649.39,61975.00,525.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,40700.00,575.65,575.65,525.00,530.05,530.05,960.00,10.00,-,-101.75,125.00,125.00,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,40800.00,-,-,-,648.15,-,910.75,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,37300.00,-,-,-,2498.95,-,3515.05,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,38600.00,-,-,-,1628.00,-,2366.75,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,37200.00,-,-,-,2774.65,2774.65,3703.60,-,-,-,75.00,-,40608.65
BANKNIFTY,31-Mar-2023,20-Apr-2023,CE,42300.00,203.80,203.80,203.80,203.80,203.80,371.65,1.00,-,-10.57,25.00,25.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,42900.00,128.80,128.80,53.40,59.30,58.90,59.30,95.00,0.01,-1018.86,850.00,775.00,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,43100.00,-,-,-,1768.05,-,323.55,-,-,-,-,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,43700.00,-,-,-,789.45,789.45,221.85,-,-,-,50.00,-,40608.65
BANKNIFTY,31-Mar-2023,27-Apr-2023,CE,45000.00,8.70,10.95,7.80,9.35,8.95,9.35,2174.00,0.24,-24457.26,70500.00,5025.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,35000.00,5372.05,5514.70,5372.05,5514.70,5514.70,5650.80,7.00,-,-61.25,200.00,175.00,40608.65
BANKNIFTY,31-Mar-2023,06-Apr-2023,CE,39100.00,1176.40,1608.60,1154.15,1544.15,1540.00,1544.15,992.00,0.10,-9696.70,8150.00,-3475.00,40608.65
