Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,39500.00,7.80,9.90,6.55,8.80,9.50,8.80,829.00,0.08,-8186.29,12000.00,5100.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,42900.00,-,-,-,500.00,500.00,227.60,-,-,-,25.00,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,39000.00,15.20,15.20,9.10,10.60,10.60,10.60,21.00,-,-204.75,4125.00,200.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,39500.00,12.70,12.70,10.15,11.05,10.95,11.05,134.00,0.01,-1323.24,2850.00,2700.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,40000.00,20.30,21.95,16.15,17.30,18.00,17.30,540.00,0.05,-5399.95,9100.00,9100.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43300.00,208.70,208.70,91.85,99.80,102.00,99.80,34.00,-,-368.05,325.00,325.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45600.00,-,-,-,2359.20,-,1300.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,50500.00,-,-,-,6732.60,-,5567.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41200.00,-,-,-,108.10,108.10,42.10,-,-,-,400.00,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43800.00,219.65,235.15,164.95,168.15,185.50,168.15,183.00,0.02,-2003.83,2750.00,975.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46000.00,-,-,-,2660.80,-,1562.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41700.00,-,-,-,426.20,-,73.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41800.00,-,-,-,451.90,-,81.25,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,44200.00,331.30,331.30,260.55,269.35,270.00,269.35,98.00,0.01,-1082.89,2425.00,675.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46500.00,-,-,-,3057.95,-,1924.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41900.00,-,-,-,477.00,-,90.05,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,42200.00,-,-,-,565.10,-,121.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,47500.00,-,-,-,3909.60,-,2736.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,48500.00,3877.20,3877.20,3877.20,3877.20,3877.20,3637.25,1.00,-,-7.27,465.00,-,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,49500.00,4610.00,4616.15,4581.60,4616.15,4616.15,4559.55,5.00,-,-37.12,1155.00,75.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,44000.00,400.00,400.00,259.95,269.25,265.60,269.25,93946.00,6.24,-620037.36,829875.00,35445.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,45200.00,912.00,912.00,747.00,764.75,760.00,764.75,1219.00,0.08,-8264.74,6195.00,-1395.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,43500.00,175.00,230.00,160.85,167.10,167.80,167.10,53905.00,3.53,-351726.59,473925.00,15120.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,43700.00,282.95,283.70,194.30,200.90,201.00,200.90,18264.00,1.20,-119719.32,129225.00,63645.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,43200.00,168.75,177.45,119.15,125.75,123.20,125.75,7291.00,0.47,-47245.21,37560.00,6225.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,42100.00,54.30,63.50,47.10,48.20,49.45,48.20,1233.00,0.08,-7786.32,8535.00,-1365.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,43100.00,149.65,153.90,108.00,111.35,113.10,111.35,4801.00,0.31,-31038.15,21870.00,240.00,-
BANKNIFTY,30-Jun-2023,27-Jul-2023,PE,40900.00,31.05,36.75,24.05,27.20,27.00,27.20,1590.00,0.10,-9754.55,4560.00,-6870.00,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,46600.00,-,-,-,2946.95,-,2138.75,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,48000.00,-,-,-,4103.80,-,3217.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,44000.00,-,-,-,1267.95,-,733.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,03-Aug-2023,PE,44500.00,887.30,887.30,421.70,490.05,490.00,490.05,40.00,-,-267.00,345.00,345.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,44700.00,325.00,432.30,212.20,230.05,216.05,230.05,2413642.00,271.34,-26972178.01,1811450.00,1699700.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,50500.00,-,-,-,6400.10,-,5694.10,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,45400.00,927.10,992.10,670.00,703.70,690.00,703.70,4118.00,0.48,-46738.82,15725.00,15450.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,45700.00,1247.85,1247.85,949.60,984.35,979.20,984.35,433.00,0.05,-4946.97,3050.00,3050.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,43200.00,32.70,34.50,16.70,19.60,23.00,19.60,250863.00,27.11,-2709293.29,552000.00,162250.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,39500.00,6.00,7.80,4.30,5.70,5.50,5.70,98227.00,9.70,-969981.92,606625.00,238625.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,41700.00,10.25,10.55,6.60,7.30,8.55,7.30,60072.00,6.26,-626244.34,119850.00,72050.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,41600.00,9.00,13.50,5.75,7.15,8.65,7.15,49423.00,5.14,-513994.06,73325.00,39475.00,-
BANKNIFTY,30-Jun-2023,06-Jul-2023,PE,42000.00,9.95,10.95,7.65,8.65,10.60,8.65,532335.00,55.91,-5589461.59,2004100.00,639625.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,46200.00,-,-,-,2416.30,-,1600.65,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,46100.00,-,-,-,2343.55,-,1526.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,40500.00,14.70,15.55,9.70,11.90,12.45,11.90,943.00,0.10,-9547.78,8925.00,4650.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,45700.00,1064.70,1064.70,994.25,1027.95,1027.95,1238.55,17.00,-,-194.22,300.00,275.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,44500.00,390.00,466.65,265.00,278.25,272.00,278.25,41301.00,4.63,-459469.00,198575.00,75025.00,-
BANKNIFTY,30-Jun-2023,13-Jul-2023,PE,42900.00,48.15,51.45,37.35,38.50,40.15,38.50,2114.00,0.23,-22672.42,8675.00,5050.00,-
