Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51600.00,882.35,1040.10,882.35,980.45,982.90,980.45,253.00,0.04,-3916.40,4590.00,2430.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,47400.00,-,-,-,353.55,-,201.35,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,53400.00,-,-,-,1814.25,1814.25,2103.05,-,-,-,30.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,55100.00,-,-,-,3169.75,3169.75,3335.40,-,-,-,90.00,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,40500.00,-,-,-,283.00,-,0.65,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,48700.00,243.80,270.00,237.75,270.00,270.00,266.25,32.00,-,-467.52,1770.00,-150.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,46900.00,-,-,-,813.50,-,78.60,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,58000.00,6000.00,6316.20,5920.00,6146.15,6145.50,6146.15,271.00,0.05,-4715.35,32310.00,-210.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,56300.00,-,-,-,6339.90,-,4492.40,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,54500.00,2627.70,2899.70,2484.00,2745.80,2729.75,2745.80,463.00,0.08,-7569.97,36570.00,10590.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,54000.00,2353.10,2395.00,2235.95,2395.00,2395.00,2584.80,13.00,-,-210.60,5040.00,60.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,50800.00,853.00,853.00,853.00,853.00,853.00,962.65,2.00,-,-30.48,60.00,60.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,52900.00,-,-,-,2364.35,2364.35,1793.50,-,-,-,120.00,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,45500.00,-,-,-,142.65,-,61.85,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,47500.00,150.35,157.00,128.70,139.35,139.65,139.35,1286.00,0.18,-18325.32,31950.00,540.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,47800.00,-,-,-,187.40,187.40,149.95,-,-,-,1410.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,46800.00,-,-,-,784.50,-,72.85,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,42000.00,10.70,11.80,6.70,7.60,7.35,7.60,22763.00,2.87,-286810.93,131460.00,55980.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,55900.00,-,-,-,4128.70,-,3957.75,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47600.00,58.00,67.40,36.75,43.10,42.90,43.10,3400.00,0.49,-48551.51,15060.00,3600.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49000.00,139.45,142.00,87.65,103.80,105.70,103.80,78159.00,11.51,-1148925.79,905280.00,112530.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48300.00,89.80,89.80,54.85,64.95,66.10,64.95,6534.00,0.95,-94676.71,26880.00,11880.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,53200.00,-,-,-,2355.60,-,2091.90,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,48900.00,289.90,289.90,263.00,266.00,268.30,266.00,17.00,-,-249.39,1230.00,270.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,46000.00,80.00,85.55,74.00,77.90,78.95,77.90,104.00,0.01,-1435.19,42810.00,-1020.00,-
BANKNIFTY,28-Mar-2025,26-Mar-2026,PE,58500.00,-,-,-,5653.00,-,5307.85,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,50300.00,299.55,310.30,225.35,258.25,263.10,258.25,16644.00,2.52,-251155.44,55830.00,17430.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,46600.00,43.25,43.25,23.30,27.10,26.90,27.10,3202.00,0.45,-44763.51,9990.00,3390.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,53100.00,-,-,-,4133.85,-,1914.15,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,43600.00,-,-,-,195.55,-,3.60,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,42500.00,22.00,22.00,16.55,17.70,18.95,17.70,222.00,0.03,-2830.47,14700.00,-420.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,45300.00,-,-,-,341.60,341.60,20.50,-,-,-,90.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,52300.00,1342.00,1342.00,1211.50,1289.00,1302.00,1289.00,126.00,0.02,-1976.92,2820.00,1440.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,54900.00,-,-,-,3019.80,3019.80,3177.60,-,-,-,180.00,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,54600.00,-,-,-,6068.05,6068.05,2907.25,-,-,-,30.00,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,48700.00,110.00,119.95,71.65,84.00,85.45,84.00,6902.00,1.01,-100837.21,54450.00,6900.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,45200.00,20.00,21.00,11.00,15.50,16.60,15.50,1081.00,0.15,-14658.21,1650.00,-900.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,55400.00,-,-,-,3445.05,3445.05,3577.60,-,-,-,90.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,53500.00,1902.00,2057.90,1813.55,1980.50,1980.50,1980.50,171.00,0.03,-2744.52,4170.00,3750.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,51700.00,950.00,1082.15,908.75,1019.70,1024.00,1019.70,826.00,0.13,-12811.13,9930.00,7770.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,56300.00,-,-,-,6796.60,-,4339.10,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Mar-2026,PE,49500.00,-,-,-,1623.60,-,1220.25,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,55400.00,-,-,-,3762.50,-,3571.65,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,53900.00,-,-,-,2766.70,-,2520.20,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,55700.00,-,-,-,3978.95,-,3801.40,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,51500.00,614.00,697.70,517.80,596.15,595.35,596.15,293988.00,45.96,-4542068.64,822240.00,176370.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,55900.00,-,-,-,6441.70,-,3994.65,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,51600.00,669.80,743.55,552.00,635.25,633.00,635.25,187416.00,29.38,-2901170.30,199140.00,45960.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,55600.00,-,-,-,5733.90,-,3823.15,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,25-Sep-2025,PE,51000.00,1100.00,1170.00,1100.00,1170.00,1170.00,1368.20,17.00,-,-260.10,2550.00,210.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49100.00,143.45,143.45,94.05,109.65,112.05,109.65,6822.00,1.01,-100487.05,29640.00,9780.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,43500.00,-,-,-,128.00,128.00,13.35,-,-,-,5700.00,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,47300.00,-,-,-,937.05,-,105.75,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,58500.00,-,-,-,8338.30,-,6656.70,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,58500.00,-,-,-,5577.35,-,6177.05,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,55100.00,-,-,-,3551.55,-,3347.95,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,44500.00,21.30,24.00,11.25,12.25,13.10,12.25,11969.00,1.60,-159784.55,41250.00,13620.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,51500.00,1031.00,1152.00,1023.20,1147.15,1147.15,1236.65,45.00,0.01,-695.24,1290.00,1290.00,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,55200.00,-,-,-,3260.15,3260.15,3415.40,-,-,-,90.00,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,54300.00,-,-,-,2750.00,2750.00,2646.20,-,-,-,1590.00,-,-
BANKNIFTY,28-Mar-2025,26-Mar-2026,PE,54000.00,-,-,-,3283.70,-,2839.50,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,52700.00,-,-,-,2084.30,-,1812.60,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,41000.00,9.85,9.85,6.05,6.95,6.70,6.95,11168.00,1.37,-137365.03,156570.00,77280.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,56400.00,-,-,-,4505.10,-,4359.10,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,49200.00,152.45,152.95,101.25,117.30,119.45,117.30,7203.00,1.07,-106315.21,44790.00,15480.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47400.00,33.05,63.75,33.05,38.40,38.90,38.40,3382.00,0.48,-48091.56,14640.00,-900.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,43200.00,9.15,10.95,6.70,8.20,8.00,8.20,122.00,0.02,-1581.10,690.00,180.00,-
BANKNIFTY,28-Mar-2025,24-Apr-2025,PE,47100.00,51.70,55.80,29.10,32.95,34.10,32.95,2587.00,0.37,-36553.94,14040.00,8100.00,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,48700.00,-,-,-,599.65,-,394.65,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,26-Jun-2025,PE,49100.00,-,-,-,697.85,-,476.00,-,-,-,-,-,-
BANKNIFTY,28-Mar-2025,29-May-2025,PE,45800.00,-,-,-,534.50,-,32.10,-,-,-,-,-,-
